0,0.0
1,67.78769632112214
2,56.848100555813936
3,42.44218183831738
4,70.52319208622527
5,37.80990230656856
6,36.7721037503751
7,25.348111796783442
8,42.215829613854744
9,37.24818919014769
10,24.882787896633126
11,21.405424131930125
12,28.73345607490387
13,28.28580724730059
14,20.910969424466643
15,27.8168705151717
16,24.003373436823175
17,22.665309411666804
18,25.348510741487722
19,21.153616094087752
20,23.659186540763272
21,18.60290845338738
22,20.505390064592355
23,19.762879493690935
24,18.91775045895229
25,22.548652680089617
26,21.92614452765224
27,25.639317986708253
28,25.333875107169266
29,16.793560742061352
30,13.60888312554048
31,15.66750362645711
32,14.775014095784305
33,15.320888558915497
34,15.16219907292496
35,20.88397530226957
36,18.41528222388369
37,17.171592311637156
38,15.452714517797556
39,18.20394661562702
40,19.50329823066555
41,21.005783690899584
42,20.262842446458155
43,16.62119178477631
44,22.396580065494618
45,23.00211866780451
46,28.231942702924115
47,35.39363081730905
48,24.880684438239527
49,33.207056906776955
50,36.79529434150625
51,36.75243921893441
52,39.921965380325545
53,54.19745145615805
54,58.323621135660694
55,54.19767202530875
56,73.47349864250324
57,79.14829364840723
58,86.89082144305519
59,84.47003293617648
60,92.68064301230731
61,97.96123642853323
62,100.42068045934947
63,117.24951058899043
64,129.06122526564383
65,127.96433702155224
66,159.8584055520579
67,160.72681174999155
68,183.90851247079058
69,192.25857659266586
70,201.00680783715507
71,197.2626699105463
72,190.4309139417741
73,183.21067035526897
74,195.53585372886332
75,207.0450046838706
76,220.10905607565275
77,219.0336573954254
78,231.09081914510566
79,255.4745935024116
80,253.3944871469296
81,264.5334998343607
82,274.39060450669814
83,283.3861437885935
84,278.80546807240563
85,256.929759377986
86,273.3862151923862
87,283.16384224907915
88,295.7250243269634
89,284.35895695533577
90,313.75579670299027
91,326.02653304134867
92,312.62504580423024
93,352.0060333679405
94,349.7318502171449
95,333.8186573558253
96,312.07713486300264
97,310.34600921213
98,307.03688931655887
99,315.2068378640923
100,312.4337722593842
101,322.87094720564136
102,332.06552449358264
103,335.56380313078574
104,316.4005886341659
105,326.50396869474406
106,308.3666643403674
107,309.4119731598523
108,292.13374515024196
109,272.9056856351361
110,288.65480137950556
111,280.3577541880651
112,301.0986705754027
113,284.3767326457607
114,295.07235975914193
115,273.3633629749627
116,269.23491456413996
117,271.19352740898825
118,271.991175347679
119,263.2787288912158
120,260.23696018033314
121,269.8698542293158
122,268.3426128674048
123,272.4377752039216
124,290.7054676636302
125,282.42391478748715
126,279.2092817121704
127,281.485695915251
128,276.6337876251988
129,291.6069153572362
130,287.24295671723445
131,269.1133461025969
132,280.80963855490864
133,275.56472379986553
134,280.54373475520265
135,291.0061744035045
136,279.81701262558164
137,278.82055836528997
138,279.19542517706844
139,304.1861566973208
140,322.6793080505794
141,313.2766861642701
142,331.61322797460605
143,320.750189676725
144,319.38469302104966
145,314.78665685496486
146,323.36471700614555
147,357.0621930403595
148,347.79886166144354
149,334.9127173092657
150,325.99718241505684
151,326.0067809305684
152,358.27576805257297
153,348.94742415132106
154,353.22228199640745
155,341.3034205936433
156,327.57364154900796
157,342.2763569655202
158,348.46451042973126
159,349.47897075836835
160,331.264437960935
161,328.25380084957004
162,349.6372260653008
163,343.38229586275645
164,337.6439869485608
165,360.51040076923675
166,359.9888714520942
167,366.8711218119625
168,346.4079860340418
169,371.6371797065898
170,380.5672716698001
171,398.1285668160884
172,418.41712831416925
173,402.51157653162414
174,411.7818563256823
175,391.399924032266
176,434.8948597749094
177,448.7804236439881
178,459.70183195303076
179,448.2661178215165
180,435.10554594296025
181,431.67700297201264
182,462.53304280225234
183,462.7631972495999
184,447.8931994418381
185,417.6640579441705
186,418.7097127115911
187,400.694804422843
188,401.94184444877817
189,406.25268150853896
190,384.2907933383132
191,395.367521902111
