0,45.0
1,-19.78769632112214
2,-14.848100555813936
3,17.55781816168262
4,-28.523192086225265
5,1.19009769343144
6,-6.772103750375102
7,22.651888203216558
8,-6.215829613854744
9,-13.248189190147691
10,-0.8827878966331255
11,14.594575868069875
12,1.26654392509613
13,-7.285807247300589
14,15.089030575533357
15,-3.8168705151717006
16,-0.0033734368231748135
17,7.334690588333196
18,-4.348510741487722
19,5.846383905912248
20,-5.659186540763272
21,5.3970915466126215
22,0.4946099354076452
23,1.237120506309065
24,8.082249541047709
25,1.4513473199103828
26,8.07385547234776
27,1.360682013291747
28,-13.333875107169266
29,-4.793560742061352
30,4.39111687445952
31,-0.6675036264571101
32,3.2249859042156945
33,2.679111441084503
34,11.83780092707504
35,-2.883975302269569
36,-0.41528222388368974
37,-2.1715923116371556
38,5.547285482202444
39,2.7960533843729785
40,4.49670176933445
41,-0.00578369089958386
42,-5.262842446458155
43,10.378808215223689
44,1.6034199345053821
45,9.99788133219549
46,13.768057297075885
47,-17.393630817309052
48,14.119315561760473
49,5.792943093223045
50,-0.7952943415062492
51,5.247560781065587
52,26.078034619674455
53,5.802548543841951
54,-7.323621135660694
55,32.80232797469125
56,7.526501357496755
57,10.851706351592767
58,-5.890821443055188
59,11.52996706382352
60,3.319356987692686
61,1.0387635714667738
62,25.57931954065053
63,17.750489411009568
64,-6.061225265643827
65,52.03566297844776
66,-3.8584055520578886
67,34.273188250008445
68,8.091487529209417
69,8.741423407334139
70,-18.006807837155065
71,-20.262669910546293
72,-25.430913941774094
73,11.789329644731026
74,11.464146271136684
75,17.954995316129413
76,-7.109056075652745
77,14.966342604574606
78,32.909180854894345
79,-12.474593502411608
80,10.605512853070394
81,8.466500165639275
82,4.609395493301861
83,-19.386143788593472
84,-47.80546807240563
85,16.070240622014012
86,5.613784807613797
87,13.836157750920847
88,-25.72502432696342
89,45.64104304466423
90,10.244203297009733
91,-32.02653304134867
92,59.37495419576976
93,-13.006033367940518
94,-40.73185021714488
95,-48.81865735582528
96,-15.077134863002641
97,-22.346009212130014
98,7.96311068344113
99,-9.206837864092279
100,14.566227740615773
101,10.129052794358643
102,0.9344755064173569
103,-41.56380313078574
104,10.5994113658341
105,-41.50396869474406
106,-5.366664340367379
107,-36.41197315985232
108,-37.133745150241964
109,21.09431436486392
110,-15.654801379505557
111,34.64224581193491
112,-28.098670575402707
113,18.623267354239317
114,-43.07235975914193
115,-9.363362974962683
116,-2.234914564139956
117,1.8064725910117545
118,-16.991175347679018
119,-2.278728891215792
120,15.763039819666858
121,-2.86985422931582
122,7.657387132595204
123,33.5622247960784
124,-14.705467663630202
125,-6.423914787487149
126,2.790718287829577
127,-11.485695915250972
128,23.366212374801194
129,-6.606915357236176
130,-32.24295671723445
131,18.886653897403107
132,-10.809638554908645
133,6.435276200134467
134,19.45626524479735
135,-18.006174403504474
136,-3.81701262558164
137,0.17944163471003094
138,41.804574822931556
139,31.813843302679174
140,-13.67930805057938
141,31.723313835729925
142,-22.613227974606048
143,-8.750189676724972
144,-13.384693021049657
145,12.21334314503514
146,54.635282993854446
147,-15.062193040359489
148,-23.79886166144354
149,-19.9127173092657
150,-7.997182415056841
151,48.993219069431575
152,-16.27576805257297
153,8.052575848678941
154,-23.222281996407446
155,-29.303420593643295
156,17.42635845099204
157,8.723643034479778
158,-0.4645104297312628
159,-31.478970758368348
160,-7.264437960935027
161,31.74619915042996
162,-13.637226065300808
163,-10.38229586275645
164,40.35601305143922
165,-3.510400769236753
166,9.011128547905798
167,-36.871121811962496
168,40.59201396595819
169,9.36282029341021
170,30.432728330199893
171,33.87143318391162
172,-28.417128314169247
173,8.488423468375856
174,-42.78185632568233
175,67.60007596773403
176,18.105140225090622
177,19.219576356011885
178,-24.701831953030762
179,-28.266117821516502
180,-21.105545942960248
181,45.322997027987356
182,-6.533042802252339
183,-27.763197249599898
184,-57.89319944183808
185,-6.664057944170509
186,-43.70971271159112
187,-1.6948044228429922
188,6.05815555122183
189,-37.252681508538956
190,17.70920666168678
191,12.63247809788902
192,-21.276620868091584
193,13.684686955587495
194,2.623162110080841
195,10.657045872049707
196,-20.990057508131827
197,-12.478194725093317
198,-41.231555213805734
199,1.0769184194115269
200,2.190537806399675
201,-3.075161794503231
202,-2.960730508931249
203,-2.822379473068679
204,-5.096992261339835
205,15.712020802927896
206,4.307062219773911
207,5.825590998269661
208,-59.16598858574423
209,11.458574006102822
210,2.1487235693916205
211,-18.090216822181958
212,-18.72642745298367
213,-24.172999867245494
214,1.9028859414905241
215,51.733954713711796
216,36.2896150170111
217,19.50739191821401
218,34.031983148153756
219,21.407088690930834
220,1.1696337287542633
221,-39.81258071171601
222,-3.0075251328899526
