,Real_data,History_average,Smoothed_deterministic,Residuals,Volatility_pred,History_diff
2016-02-01 04:10:00,36,43.3728813559322,-2.383359769182559,-4.989521586749642,0.0,4.220338983050851
2016-02-01 04:15:00,42,47.59322033898305,-4.137411226048668,-1.455809112934384,0.0,6.355932203389827
2016-02-01 04:20:00,66,53.94915254237288,-4.309411311495067,16.36025876912219,0.0,8.79661016949153
2016-02-01 04:25:00,60,62.74576271186441,1.6678049742822516,-4.41356768614666,0.0,8.542372881355924
2016-02-01 04:30:00,51,71.28813559322033,-0.5430877218212036,-19.74504787139913,0.0,5.440677966101703
2016-02-01 04:35:00,87,76.72881355932203,-7.4663147815005075,17.737501222178473,0.0,6.406779661016955
2016-02-01 04:40:00,81,83.13559322033899,-0.24909488835426963,-1.8864983319847202,0.0,6.508474576271183
2016-02-01 04:45:00,90,89.64406779661017,-1.2150139481440732,1.5709461515339,0.0,-4.220338983050851
2016-02-01 04:50:00,81,85.42372881355932,-0.716400455513778,-3.707328358045544,0.0,4.525423728813564
2016-02-01 04:55:00,96,89.94915254237289,-2.0788200725080026,8.129667530135116,0.0,0.7118644067796538
2016-02-01 05:00:00,96,90.66101694915254,0.9111585205121884,4.427824530335272,0.0,11.389830508474574
2016-02-01 05:05:00,99,102.05084745762711,2.100572667368967,-5.151420124996081,0.0,16.728813559322035
2016-02-01 05:10:00,126,118.77966101694915,-0.1221462687084367,7.342485251759288,0.0,15.610169491525426
2016-02-01 05:15:00,135,134.38983050847457,2.435638065264369,-1.8254685737389433,0.0,12.305084745762713
2016-02-01 05:20:00,123,146.6949152542373,1.393174853353149,-25.088090107590435,0.0,15.050847457627128
2016-02-01 05:25:00,180,161.74576271186442,-7.39995224342389,25.654189531559474,0.0,9.0
2016-02-01 05:30:00,156,170.74576271186442,2.797925350186542,-17.543688062050958,0.0,9.0
2016-02-01 05:35:00,195,179.74576271186442,-3.897546526739273,19.151783814874857,0.0,10.67796610169492
2016-02-01 05:40:00,192,190.42372881355934,3.3353551255305263,-1.7590839390898623,0.0,-1.8813559322034052
2016-02-01 05:45:00,201,188.54237288135593,2.0127502436564337,10.444876874987635,0.0,-4.220338983050851
2016-02-01 05:50:00,183,184.32203389830508,5.27677328433716,-6.59880718264224,0.0,-9.0
2016-02-01 05:55:00,177,175.32203389830508,2.178486648444376,-0.5005205467494553,0.0,7.627118644067792
2016-02-01 06:00:00,165,182.94915254237287,1.859811211416919,-19.80896375378979,0.0,7.576271186440692
2016-02-01 06:05:00,195,190.52542372881356,-5.053541507907404,9.52811777909384,0.0,20.898305084745772
2016-02-01 06:10:00,207,211.42372881355934,-0.6973992889378424,-3.7263295246214936,0.0,14.18644067796609
2016-02-01 06:15:00,225,225.61016949152543,-1.8861324393852898,1.2759629478598642,0.0,5.593220338983059
2016-02-01 06:20:00,213,231.20338983050848,-1.1646479559584957,-17.038741874549988,0.0,5.898305084745743
2016-02-01 06:25:00,234,237.10169491525423,-6.921506230835092,3.819811315580864,0.0,10.779661016949149
2016-02-01 06:30:00,264,247.88135593220338,-4.5232439734066325,20.641888041203256,0.0,20.03389830508476
2016-02-01 06:35:00,243,267.91525423728814,3.059371391080475,-27.974625628368614,0.0,9.915254237288138
2016-02-01 06:40:00,264,277.8305084745763,-7.44429134556097,-6.386217129015307,0.0,1.5762711864406924
2016-02-01 06:45:00,273,279.40677966101697,-8.505256784474096,2.0984771234571262,0.0,-12.915254237288138
2016-02-01 06:50:00,279,266.49152542372883,-6.667536519363482,19.17601109563465,0.0,-10.016949152542395
2016-02-01 06:55:00,264,256.47457627118644,0.5636102042047924,6.961813524608772,0.0,-3.711864406779654
2016-02-01 07:00:00,231,252.76271186440678,2.2997766614932473,-24.06248852590003,0.0,17.18644067796609
2016-02-01 07:05:00,273,269.9491525423729,-6.738340102214206,9.789187559841334,0.0,11.084745762711862
2016-02-01 07:10:00,279,281.03389830508473,-2.3836010297102996,0.3497027246255664,0.0,10.474576271186436
2016-02-01 07:15:00,297,291.50847457627117,-2.19199623759297,7.683521661321801,0.0,-0.152542372881328
2016-02-01 07:20:00,270,291.35593220338984,0.5225320216204308,-21.878464225010273,0.0,10.016949152542338
2016-02-01 07:25:00,330,301.3728813559322,-7.377309592741533,36.00442823680935,0.0,15.050847457627128
2016-02-01 07:30:00,324,316.4237288135593,6.10874547884967,1.4675257075910224,0.0,10.220338983050851
2016-02-01 07:35:00,294,326.64406779661016,5.21131266648857,-37.855380463098726,0.0,10.72881355932202
2016-02-01 07:40:00,372,337.3728813559322,-8.75052150793772,43.37764015200554,0.0,-8.084745762711862
2016-02-01 07:45:00,339,329.2881355932203,7.825463480027381,1.8864009267523016,0.0,-15.762711864406754
2016-02-01 07:50:00,309,313.52542372881356,6.946585603821328,-11.472009332634892,0.0,-8.186440677966118
2016-02-01 07:55:00,285,305.33898305084745,1.9415842488339239,-22.28056729968137,0.0,-5.644067796610159
2016-02-01 08:00:00,297,299.6949152542373,-5.741868886629398,3.0469536323921105,0.0,-1.9322033898305335
2016-02-01 08:05:00,288,297.76271186440675,-3.4330535256219576,-6.329658338784796,0.0,8.440677966101703
2016-02-01 08:10:00,315,306.20338983050846,-5.0290113073209355,13.82562147681248,0.0,5.949152542372872
2016-02-01 08:15:00,306,312.1525423728813,0.4736867199329904,-6.626229092814318,0.0,-6.152542372881328
2016-02-01 08:20:00,327,306.0,-2.133832329451768,23.133832329451767,0.0,1.1186440677965948
2016-02-01 08:25:00,333,307.1186440677966,6.045999334883014,19.83535659732039,0.0,0.6610169491525539
2016-02-01 08:30:00,333,307.77966101694915,11.671128492369032,13.54921049068182,0.0,1.1186440677965948
2016-02-01 08:35:00,294,308.89830508474574,14.428354399079389,-29.326659483825132,0.0,-1.9322033898304767
2016-02-01 08:40:00,327,306.96610169491527,2.3129703898302836,17.72092791525445,0.0,-9.203389830508513
2016-02-01 08:45:00,285,297.76271186440675,8.798315342039771,-21.561027206446525,0.0,-10.72881355932202
2016-02-01 08:50:00,303,287.03389830508473,0.47360413938108437,15.492497555534182,0.0,-10.27118644067798
2016-02-01 08:55:00,273,276.76271186440675,6.423365215769071,-10.186077080175824,0.0,-6.0
2016-02-01 09:00:00,255,270.76271186440675,2.3038696119109483,-18.0665814763177,0.0,3.355932203389841
2016-02-01 09:05:00,294,274.1186440677966,-3.7702903058823907,23.651646238085796,0.0,10.830508474576277
2016-02-01 09:10:00,273,284.9491525423729,5.455987483159387,-17.40514002553226,0.0,10.067796610169523
2016-02-01 09:15:00,315,295.0169491525424,-1.2979061081150363,21.28095695557264,0.0,1.8813559322033484
2016-02-01 09:20:00,273,296.89830508474574,6.546391837649789,-30.444696922395533,0.0,-1.983050847457605
2016-02-01 09:25:00,303,294.91525423728814,-4.89744705443977,12.982192817151631,0.0,6.508474576271169
2016-02-01 09:30:00,252,301.4237288135593,0.731028846724632,-50.15475766028394,0.0,-5.949152542372872
2016-02-01 09:35:00,264,295.47457627118644,-16.607289534336694,-14.867286736849742,0.0,-6.101694915254257
2016-02-01 09:40:00,267,289.3728813559322,-18.828860381977073,-3.5440209739551065,0.0,-1.3728813559321793
2016-02-01 09:45:00,273,288.0,-17.3444281692478,2.3444281692477986,0.0,-7.525423728813564
2016-02-01 09:50:00,255,280.47457627118644,-14.544729564754856,-10.92984670643158,0.0,-8.13559322033899
2016-02-01 09:55:00,261,272.33898305084745,-17.05244237116081,5.7134593203133655,0.0,-0.8135593220338819
2016-02-01 10:00:00,276,271.52542372881356,-13.483045412003948,17.957621683190382,0.0,10.830508474576277
2016-02-01 10:05:00,267,282.35593220338984,-6.445759193458334,-8.910173009931508,0.0,8.033898305084733
2016-02-01 10:10:00,276,290.3898305084746,-9.834764751263917,-4.555065757210658,0.0,10.322033898305108
2016-02-01 10:15:00,306,300.7118644067797,-10.89430202414482,16.18243761736514,0.0,-1.5762711864406924
2016-02-01 10:20:00,276,299.135593220339,-4.5768631225665075,-18.558730097772482,0.0,3.2033898305084563
2016-02-01 10:25:00,276,302.33898305084745,-11.296568527241138,-15.042414523606308,0.0,6.2542372881355845
2016-02-01 10:30:00,282,308.59322033898303,-15.446211611065436,-11.147008727917594,0.0,0.5593220338982974
2016-02-01 10:35:00,270,309.1525423728813,-17.626883890352673,-21.525658482528655,0.0,8.13559322033899
2016-02-01 10:40:00,300,317.2881355932203,-23.200679112503792,5.912543519283474,0.0,6.101694915254257
2016-02-01 10:45:00,285,323.3898305084746,-18.577794617692422,-19.812035890782152,0.0,-10.72881355932202
2016-02-01 10:50:00,255,312.66101694915255,-23.922112240109094,-33.73890470904346,0.0,-3.4576271186440977
2016-02-01 10:55:00,288,309.20338983050846,-33.210828445311805,12.007438614803348,0.0,3.0508474576271283
2016-02-01 11:00:00,270,312.2542372881356,-25.382849407146665,-16.87138788098892,0.0,4.474576271186436
2016-02-01 11:05:00,282,316.728813559322,-29.290804248709897,-5.438009310612124,0.0,8.694915254237287
2016-02-01 11:10:00,300,325.4237288135593,-28.64181799151901,3.218089177959701,0.0,1.6271186440678207
2016-02-01 11:15:00,273,327.0508474576271,-25.284898002925637,-28.76594945470149,0.0,7.779661016949149
2016-02-01 11:20:00,276,334.8305084745763,-33.59997329854811,-25.23053517602817,0.0,-5.694915254237287
2016-02-01 11:25:00,279,329.135593220339,-39.22469129410077,-10.910901926238218,0.0,3.152542372881328
2016-02-01 11:30:00,321,332.2881355932203,-39.199409534008865,27.911273940788547,0.0,4.627118644067821
2016-02-01 11:35:00,336,336.91525423728814,-26.161358274454393,25.246104037166255,0.0,7.169491525423723
2016-02-01 11:40:00,309,344.08474576271186,-16.501461976744494,-18.583283785967367,0.0,-0.7118644067796822
2016-02-01 11:45:00,345,343.3728813559322,-23.305163177593027,24.932281821660847,0.0,1.5254237288135641
2016-02-01 11:50:00,309,344.89830508474574,-13.458283792410088,-22.440021292335658,0.0,-2.0847457627118615
2016-02-01 11:55:00,312,342.8135593220339,-21.48801012474788,-9.325549197286001,0.0,-1.2711864406779227
2016-02-01 12:00:00,306,341.54237288135596,-23.22673696448319,-12.315635916872768,0.0,7.2203389830507945
2016-02-01 12:05:00,327,348.76271186440675,-25.69275344767343,3.930041583266675,0.0,4.118644067796652
2016-02-01 12:10:00,378,352.8813559322034,-22.198729353044016,47.31737342084061,0.0,4.372881355932179
2016-02-01 12:15:00,342,357.2542372881356,-4.48225769553931,-10.771979592596274,0.0,-2.3898305084745743
2016-02-01 12:20:00,324,354.864406779661,-9.75448782433906,-21.10991895532195,0.0,3.6101694915254257
2016-02-01 12:25:00,315,358.47457627118644,-17.0721374378607,-26.402438833325736,0.0,-6.762711864406754
2016-02-01 12:30:00,318,351.7118644067797,-24.724801546189873,-8.987062860589809,0.0,6.2542372881355845
2016-02-01 12:35:00,375,357.96610169491527,-25.15815729445436,42.19205559953909,0.0,4.423728813559308
2016-02-01 12:40:00,342,362.3898305084746,-8.207785534059663,-12.18204497441491,0.0,-4.016949152542395
2016-02-01 12:45:00,357,358.3728813559322,-13.095907624918546,11.723026268986366,0.0,-4.423728813559308
2016-02-01 12:50:00,330,353.9491525423729,-8.505836141764778,-15.443316400608094,0.0,1.016949152542395
2016-02-01 12:55:00,312,354.96610169491527,-13.937230230089593,-29.028871464825674,0.0,-1.6271186440678207
2016-02-01 13:00:00,345,353.33898305084745,-22.888095660137544,14.549112609290098,0.0,10.474576271186436
2016-02-01 13:05:00,351,363.8135593220339,-15.332605199403666,2.519045877369784,0.0,-0.3559322033898411
2016-02-01 13:10:00,348,363.45762711864404,-13.524049212117124,-1.9335779065269172,0.0,9.813559322033939
2016-02-01 13:15:00,318,373.271186440678,-13.517959094268202,-41.75322734640978,0.0,-0.05084745762712828
2016-02-01 13:20:00,324,373.22033898305085,-27.135663747015364,-22.084675236035487,0.0,-5.237288135593246
2016-02-01 13:25:00,360,367.9830508474576,-31.59755233464005,23.614501487182444,0.0,7.016949152542395
2016-02-01 13:30:00,336,375.0,-19.97709215420495,-19.02290784579505,0.0,7.627118644067821
2016-02-01 13:35:00,333,382.6271186440678,-25.44706554179264,-24.18005310227518,0.0,8.898305084745743
2016-02-01 13:40:00,378,391.52542372881356,-31.658913295793383,18.13348956697982,0.0,-9.050847457627128
2016-02-01 13:45:00,357,382.47457627118644,-22.35678150000131,-3.1177947711851246,0.0,-6.0
2016-02-01 13:50:00,369,376.47457627118644,-22.24363176610212,14.769055494915683,0.0,-6.355932203389841
2016-02-01 13:55:00,330,370.1186440677966,-15.873309711992693,-24.2453343558039,0.0,6.101694915254257
2016-02-01 14:00:00,387,376.22033898305085,-23.939747296369745,34.719408313318894,0.0,13.881355932203405
2016-02-01 14:05:00,381,390.10169491525426,-10.059980503729353,0.9582855884750963,0.0,10.169491525423723
2016-02-01 14:10:00,411,400.271186440678,-10.262170513980596,20.990984073302617,0.0,-1.3728813559322361
2016-02-01 14:15:00,432,398.89830508474574,-3.1306854154674504,36.23238033072171,0.0,-2.9491525423728717
2016-02-01 14:20:00,390,395.9491525423729,8.29404194166974,-14.243194484042611,0.0,0.8135593220338819
2016-02-01 14:25:00,411,396.76271186440675,0.8040047665773233,13.433283369015923,0.0,1.1186440677966516
2016-02-01 14:30:00,369,397.8813559322034,4.780366457272276,-33.661722389475685,0.0,13.576271186440636
2016-02-01 14:35:00,459,411.45762711864404,-7.942504913793165,55.484877795149124,0.0,10.067796610169523
2016-02-01 14:40:00,453,421.52542372881356,12.462199877859305,19.01237639332713,0.0,-4.118644067796595
2016-02-01 14:45:00,468,417.40677966101697,16.578882153801885,34.014338185181145,0.0,-14.338983050847503
2016-02-01 14:50:00,435,403.06779661016947,25.670072537257923,6.262130852572611,0.0,-8.338983050847446
2016-02-01 14:55:00,420,394.728813559322,24.135550387169378,1.1356360535086019,0.0,0.6101694915254257
2016-02-01 15:00:00,414,395.33898305084745,21.724300171289062,-3.0632832221365085,0.0,13.169491525423723
2016-02-01 15:05:00,477,408.50847457627117,18.649448932019613,49.84207649170922,0.0,3.711864406779682
2016-02-01 15:10:00,456,412.22033898305085,34.483238764961484,9.296422251987664,0.0,-2.5932203389830306
2016-02-01 15:15:00,435,409.6271186440678,33.664907653194,-8.29202629726182,0.0,-8.8983050847458
2016-02-01 15:20:00,390,400.728813559322,27.464830358775636,-38.193643918097656,0.0,-8.186440677966061
2016-02-01 15:25:00,411,392.54237288135596,12.360916103992007,6.096711014652033,0.0,-8.084745762711918
2016-02-01 15:30:00,375,384.45762711864404,15.10238026290092,-24.560007381544963,0.0,-2.0847457627118615
2016-02-01 15:35:00,399,382.3728813559322,6.330526628224627,10.296592015843194,0.0,7.830508474576277
2016-02-01 15:40:00,408,390.20338983050846,10.818673689377894,6.97793648011365,0.0,-9.813559322033882
2016-02-01 15:45:00,369,380.3898305084746,12.94555276687362,-24.335383275348192,0.0,0.6610169491525539
2016-02-01 15:50:00,402,381.0508474576271,3.773435771012956,17.175716771359916,0.0,-5.5932203389830875
2016-02-01 15:55:00,408,375.45762711864404,10.425937590315627,22.116435291040332,0.0,-3.7627118644067536
2016-02-01 16:00:00,381,371.6949152542373,17.31585105649958,-8.010766310736866,0.0,2.5932203389830306
2016-02-01 16:05:00,405,374.2881355932203,12.657510772000808,18.054353634778874,0.0,3.4576271186440977
2016-02-01 16:10:00,402,377.7457627118644,17.998198377573324,6.2560389105622605,0.0,-5.389830508474574
2016-02-01 16:15:00,411,372.35593220338984,18.364361564137027,20.27970623247313,0.0,-5.491525423728831
2016-02-01 16:20:00,387,366.864406779661,23.673389401346157,-3.5377961810071668,0.0,-11.338983050847446
2016-02-01 16:25:00,384,355.52542372881356,20.007057161778143,8.467519109408293,0.0,-7.220338983050851
2016-02-01 16:30:00,348,348.3050847457627,21.36500729112261,-21.670092036885322,0.0,6.813559322033882
2016-02-01 16:35:00,369,355.1186440677966,12.171367300937506,1.7099886312658992,0.0,0.0
2016-02-01 16:40:00,372,355.1186440677966,12.68034093159069,4.201015000612715,0.0,1.1186440677966516
2016-02-01 16:45:00,369,356.23728813559325,13.71027801603062,-0.9475661516238656,0.0,-1.3220338983051079
2016-02-01 16:50:00,366,354.91525423728814,12.640650038609632,-1.5559042758977704,0.0,-6.101694915254257
2016-02-01 16:55:00,363,348.8135593220339,11.47686321693993,2.7095774610261874,0.0,-6.305084745762713
2016-02-01 17:00:00,357,342.50847457627117,11.899496118210427,2.5920293055184036,0.0,6.813559322033939
2016-02-01 17:05:00,375,349.3220338983051,12.116384100338921,13.561582001355971,0.0,7.169491525423723
2016-02-01 17:10:00,372,356.49152542372883,16.024322379668572,-0.5158478033974028,0.0,2.9491525423728717
2016-02-01 17:15:00,375,359.4406779661017,14.392697186721954,1.1666248471763438,0.0,-11.389830508474574
2016-02-01 17:20:00,312,348.0508474576271,13.731745130636236,-49.78259258826336,0.0,-4.881355932203405
2016-02-01 17:25:00,348,343.1694915254237,-4.335828314279922,9.1663367888562,0.0,-12.762711864406754
2016-02-01 17:30:00,345,330.40677966101697,0.9702089769010245,13.623011362082007,0.0,-3.711864406779682
2016-02-01 17:35:00,327,326.6949152542373,6.298893496297483,-5.99380875053477,0.0,2.0338983050847332
2016-02-01 17:40:00,315,328.728813559322,3.732733938691723,-17.461547498013744,0.0,0.20338983050851311
2016-02-01 17:45:00,297,328.93220338983053,-2.3215984240913343,-29.6106049657392,0.0,-1.5254237288135641
2016-02-01 17:50:00,306,327.40677966101697,-11.595346251954417,-9.811433409062552,0.0,3.7627118644067536
2016-02-01 17:55:00,357,331.1694915254237,-12.71743393344407,38.54794240802035,0.0,3.0508474576271283
2016-02-01 18:00:00,369,334.22033898305085,2.5260124581297703,32.25364855881938,0.0,4.677966101694892
2016-02-01 18:05:00,369,338.89830508474574,12.641812048601736,17.45988286665252,0.0,6.305084745762713
2016-02-01 18:10:00,390,345.20338983050846,16.20302855078979,28.593581618701755,0.0,2.8983050847458003
2016-02-01 18:15:00,393,348.10169491525426,23.504620383587906,21.393684701157838,0.0,0.20338983050845627
2016-02-01 18:20:00,384,348.3050847457627,27.545437694218734,8.149477560018553,0.0,4.27118644067798
2016-02-01 18:25:00,345,352.5762711864407,26.891870706034634,-34.46814189247533,0.0,-4.677966101694949
2016-02-01 18:30:00,360,347.89830508474574,12.185268666943237,-0.08357375168898074,0.0,-3.0
2016-02-01 18:35:00,312,344.89830508474574,12.148524006652764,-45.04682909139851,0.0,1.8813559322034052
2016-02-01 18:40:00,345,346.77966101694915,-3.635730192482221,1.8560691755330723,0.0,1.2711864406779796
2016-02-01 18:45:00,342,348.0508474576271,-0.7614295334808177,-5.289417924146311,0.0,-10.72881355932202
2016-02-01 18:50:00,315,337.3220338983051,-1.4873548532230698,-20.834679045082037,0.0,-3.2542372881356414
2016-02-01 18:55:00,291,334.06779661016947,-7.782522251760351,-35.28527435840911,0.0,-7.576271186440636
2016-02-01 19:00:00,309,326.49152542372883,-18.23134495469793,0.7398195309691005,0.0,-11.186440677966118
2016-02-01 19:05:00,321,315.3050847457627,-14.87254985374854,20.567465107985825,0.0,12.966101694915267
2016-02-01 19:10:00,333,328.271186440678,-5.863831082398363,10.592644641720383,0.0,-3.2542372881355845
2016-02-01 19:15:00,342,325.0169491525424,-2.1217604916880948,19.104811339145698,0.0,-0.10169491525425656
2016-02-01 19:20:00,339,324.91525423728814,4.013577185512759,10.071168577199103,0.0,-9.40677966101697
2016-02-01 19:25:00,327,315.50847457627117,6.183733456190881,5.30779196753795,0.0,-9.86440677966101
2016-02-01 19:30:00,303,305.64406779661016,6.676919796517396,-9.320987593127555,0.0,-1.169491525423723
2016-02-01 19:35:00,300,304.47457627118644,2.3459471174034765,-6.820523388589912,0.0,-10.423728813559308
2016-02-01 19:40:00,285,294.0508474576271,-0.1685870149786357,-8.882260442648493,0.0,-8.847457627118672
2016-02-01 19:45:00,267,285.20338983050846,-2.962225494979686,-15.24116433552877,0.0,-9.45762711864404
2016-02-01 19:50:00,261,275.7457627118644,-7.550750759473015,-7.1950119523914005,0.0,-9.152542372881385
2016-02-01 19:55:00,282,266.59322033898303,-8.733931299493753,24.140710960510724,0.0,-10.677966101694892
2016-02-01 20:00:00,249,255.91525423728814,0.8210186507126558,-7.736272888000794,0.0,5.7457627118644155
2016-02-01 20:05:00,240,261.66101694915255,-2.439829231088961,-19.221187718063593,0.0,0.9152542372881385
2016-02-01 20:10:00,261,262.5762711864407,-8.920950644419335,7.344679457978643,0.0,3.152542372881328
2016-02-01 20:15:00,270,265.728813559322,-5.138283809022534,9.409470249700513,0.0,-7.830508474576277
2016-02-01 20:20:00,240,257.89830508474574,-1.4990408703739027,-16.39926421437184,0.0,-10.677966101694892
2016-02-01 20:25:00,231,247.22033898305085,-7.381306751467161,-8.83903223158369,0.0,-8.54237288135593
2016-02-01 20:30:00,222,238.67796610169492,-9.544777769160854,-7.133188332534067,0.0,0.5084745762711691
2016-02-01 20:35:00,195,239.1864406779661,-10.872104591942918,-33.314336086023175,0.0,2.3389830508474745
2016-02-01 20:40:00,222,241.52542372881356,-21.139622179582062,1.614198450768498,0.0,-3.406779661016941
2016-02-01 20:45:00,234,238.11864406779662,-17.77523807948375,13.656594011687126,0.0,-6.050847457627128
2016-02-01 20:50:00,201,232.0677966101695,-11.27962680929658,-19.788169800872915,0.0,-5.949152542372872
2016-02-01 20:55:00,249,226.11864406779662,-17.592264577670914,40.473620509874294,0.0,0.05084745762709986
2016-02-01 21:00:00,168,226.16949152542372,-1.9875422923925186,-56.181949233031204,0.0,0.25423728813561297
2016-02-01 21:05:00,207,226.42372881355934,-22.473097853334778,3.049369039775442,0.0,11.338983050847446
2016-02-01 21:10:00,204,237.76271186440678,-18.648314299739994,-15.114397564666788,0.0,-2.5423728813559308
2016-02-01 21:15:00,195,235.22033898305085,-22.129251424146727,-18.091087558904125,0.0,-6.305084745762713
2016-02-01 21:20:00,213,228.91525423728814,-26.181767575498853,10.266513338210714,0.0,-7.067796610169495
2016-02-01 21:25:00,195,221.84745762711864,-19.989739835209047,-6.857717791909597,0.0,-17.237288135593218
2016-02-01 21:30:00,162,204.61016949152543,-21.02731528829492,-21.582854203230507,0.0,-2.1864406779660897
2016-02-01 21:35:00,180,202.42372881355934,-26.937499846311148,4.513771032751812,0.0,-3.762711864406782
2016-02-01 21:40:00,171,198.66101694915255,-22.874717205742225,-4.7862997434103285,0.0,-6.406779661016969
